image,box_top,box_left,box_width,box_height,label
frame_s3_214.jpg,42,743,69,72,0
frame_s3_215.jpg,440,426,198,267,2
frame_s3_215.jpg,75,426,71,75,0
frame_s3_215.jpg,43,752,55,64,0
frame_s3_215.jpg,284,650,35,46,0
frame_s3_215.jpg,322,405,67,114,0
frame_s3_216.jpg,439,426,200,270,2
frame_s3_216.jpg,335,395,65,132,0
frame_s3_216.jpg,75,426,71,75,0
frame_s3_216.jpg,43,752,55,64,0
frame_s3_216.jpg,282,645,41,47,0
frame_s3_217.jpg,443,426,200,262,2
frame_s3_217.jpg,333,396,64,132,0
frame_s3_217.jpg,75,427,70,75,0
frame_s3_217.jpg,43,753,54,64,0
frame_s3_217.jpg,285,647,42,46,0
frame_s3_218.jpg,441,425,200,258,2
frame_s3_218.jpg,335,396,64,130,0
frame_s3_218.jpg,75,427,71,75,0
frame_s3_218.jpg,42,755,53,65,0
frame_s3_218.jpg,285,646,43,44,0
frame_s3_219.jpg,437,429,198,263,2
frame_s3_219.jpg,332,399,63,137,0
frame_s3_219.jpg,75,427,72,75,0
frame_s3_219.jpg,41,755,55,66,0
frame_s3_219.jpg,287,650,43,45,0
frame_s3_22.jpg,164,111,203,233,2
frame_s3_22.jpg,149,732,362,525,3
frame_s3_22.jpg,136,526,246,455,3
frame_s3_220.jpg,440,432,195,263,2
frame_s3_220.jpg,325,398,68,147,0
frame_s3_220.jpg,75,429,75,75,0
frame_s3_220.jpg,38,758,54,69,0
frame_s3_220.jpg,286,655,40,45,0
frame_s3_221.jpg,439,435,194,264,2
frame_s3_221.jpg,327,406,61,139,0
frame_s3_221.jpg,74,433,74,74,0
frame_s3_221.jpg,35,760,57,70,0
frame_s3_221.jpg,286,657,35,44,0
frame_s3_222.jpg,436,440,188,262,2
frame_s3_222.jpg,327,408,61,139,0
frame_s3_222.jpg,73,438,70,75,0
frame_s3_222.jpg,31,761,62,70,0
frame_s3_222.jpg,284,662,38,45,0
frame_s3_223.jpg,434,442,197,257,2
frame_s3_223.jpg,322,411,63,140,0
frame_s3_223.jpg,70,440,72,76,0
frame_s3_223.jpg,30,764,65,70,0
frame_s3_223.jpg,279,662,41,47,0
frame_s3_224.jpg,430,450,192,260,2
frame_s3_224.jpg,322,416,61,137,0
frame_s3_224.jpg,67,444,70,76,0
frame_s3_224.jpg,276,668,38,47,0
frame_s3_224.jpg,34,766,65,66,0
frame_s3_225.jpg,422,454,187,268,2
frame_s3_225.jpg,316,418,65,141,0
frame_s3_225.jpg,64,450,69,76,0
frame_s3_225.jpg,273,673,37,45,2
frame_s3_226.jpg,420,457,196,273,2
frame_s3_226.jpg,313,430,59,135,0
frame_s3_226.jpg,61,456,71,75,0
frame_s3_226.jpg,21,782,61,68,0
frame_s3_226.jpg,269,680,34,47,0
frame_s3_227.jpg,419,460,198,273,2
frame_s3_227.jpg,57,461,71,74,0
frame_s3_227.jpg,310,431,62,137,0
frame_s3_227.jpg,23,790,60,61,0
frame_s3_227.jpg,264,684,41,48,0
frame_s3_228.jpg,415,467,195,270,2
frame_s3_228.jpg,54,467,69,74,0
frame_s3_228.jpg,262,690,40,46,0
frame_s3_228.jpg,301,441,78,124,0
frame_s3_228.jpg,12,787,68,77,0
frame_s3_229.jpg,410,474,193,278,2
frame_s3_229.jpg,50,470,74,75,0
frame_s3_229.jpg,12,800,63,63,0
frame_s3_229.jpg,298,448,67,111,0
frame_s3_229.jpg,259,695,37,47,0
frame_s3_23.jpg,116,0,215,253,2
frame_s3_23.jpg,122,395,142,351,3
frame_s3_23.jpg,83,510,231,484,3
frame_s3_23.jpg,82,701,373,557,3
frame_s3_230.jpg,48,478,72,76,0
frame_s3_230.jpg,12,805,64,60,0
frame_s3_230.jpg,402,473,213,317,2
frame_s3_230.jpg,255,701,39,47,0
frame_s3_230.jpg,293,456,67,107,0
frame_s3_231.jpg,400,485,194,294,2
frame_s3_231.jpg,47,483,71,75,0
frame_s3_231.jpg,296,465,62,109,0
frame_s3_231.jpg,257,704,43,45,0
frame_s3_231.jpg,3,806,72,75,0
frame_s3_232.jpg,389,492,192,303,2
frame_s3_232.jpg,45,489,71,76,0
frame_s3_232.jpg,296,462,62,141,0
frame_s3_232.jpg,7,821,60,59,0
frame_s3_232.jpg,251,712,42,49,0
frame_s3_233.jpg,391,516,198,299,2
frame_s3_233.jpg,286,493,60,135,0
frame_s3_233.jpg,25,521,73,78,0
frame_s3_233.jpg,240,748,40,47,0
frame_s3_234.jpg,479,426,209,235,2
frame_s3_234.jpg,101,441,72,78,0
frame_s3_234.jpg,49,780,71,74,0
frame_s3_234.jpg,369,410,59,129,0
frame_s3_234.jpg,314,676,45,52,0
frame_s3_235.jpg,372,539,67,127,0
frame_s3_235.jpg,32,938,73,80,0
frame_s3_235.jpg,100,581,74,81,0
frame_s3_235.jpg,466,540,212,253,2
frame_s3_235.jpg,327,815,40,50,0
frame_s3_236.jpg,387,533,61,121,0
frame_s3_236.jpg,96,571,77,88,0
frame_s3_236.jpg,16,947,87,87,0
frame_s3_236.jpg,507,495,264,212,2
frame_s3_236.jpg,334,816,45,55,0
frame_s3_237.jpg,378,472,65,134,0
frame_s3_237.jpg,70,518,76,90,0
frame_s3_237.jpg,6,911,94,69,0
frame_s3_237.jpg,513,418,280,205,2
frame_s3_237.jpg,319,773,47,60,0
frame_s3_238.jpg,57,838,99,102,0
frame_s3_238.jpg,421,697,57,67,0
frame_s3_238.jpg,482,360,77,153,0
frame_s3_238.jpg,154,419,81,97,0
frame_s3_239.jpg,540,305,96,170,0
frame_s3_239.jpg,485,701,67,80,0
frame_s3_239.jpg,168,398,89,109,0
frame_s3_239.jpg,63,877,113,118,0
frame_s3_24.jpg,133,0,219,258,2
frame_s3_24.jpg,139,409,155,369,3
frame_s3_24.jpg,96,755,381,585,3
frame_s3_24.jpg,96,541,245,510,3
frame_s3_240.jpg,544,640,81,96,0
frame_s3_240.jpg,180,296,103,125,0
frame_s3_240.jpg,52,846,130,132,0
frame_s3_241.jpg,569,673,78,106,0
frame_s3_241.jpg,164,295,110,134,0
frame_s3_241.jpg,11,905,155,150,0
frame_s3_242.jpg,584,670,79,109,0
frame_s3_242.jpg,146,256,119,145,0
frame_s3_242.jpg,9,908,159,142,0
frame_s3_243.jpg,587,666,83,109,0
frame_s3_243.jpg,146,247,125,149,0
frame_s3_243.jpg,8,907,160,143,0
frame_s3_244.jpg,588,661,85,107,0
frame_s3_244.jpg,147,243,124,148,0
frame_s3_244.jpg,8,905,152,143,0
frame_s3_245.jpg,589,657,86,107,0
frame_s3_245.jpg,148,241,122,146,0
frame_s3_245.jpg,12,904,146,137,0
frame_s3_246.jpg,590,655,88,109,0
frame_s3_246.jpg,10,902,140,140,0
frame_s3_246.jpg,146,234,124,149,0
frame_s3_247.jpg,592,651,92,109,0
frame_s3_247.jpg,6,900,145,145,0
frame_s3_247.jpg,147,229,124,150,0
frame_s3_248.jpg,593,651,89,108,0
frame_s3_248.jpg,6,899,146,147,0
frame_s3_248.jpg,146,226,126,153,0
frame_s3_249.jpg,595,652,85,106,0
frame_s3_249.jpg,7,899,149,144,0
frame_s3_249.jpg,147,223,128,150,0
frame_s3_25.jpg,141,7,150,271,2
frame_s3_25.jpg,147,394,181,387,3
frame_s3_25.jpg,103,546,293,516,3
frame_s3_25.jpg,113,798,341,569,3
frame_s3_250.jpg,596,652,86,107,0
frame_s3_250.jpg,7,899,145,144,0
frame_s3_250.jpg,149,222,126,147,0
frame_s3_251.jpg,596,652,82,109,0
frame_s3_251.jpg,7,899,145,143,0
frame_s3_251.jpg,147,221,126,150,0
frame_s3_251.jpg,594,383,80,103,3
frame_s3_252.jpg,598,650,83,108,0
frame_s3_252.jpg,7,898,143,146,0
frame_s3_252.jpg,147,219,125,149,0
frame_s3_253.jpg,600,646,82,108,0
frame_s3_253.jpg,7,897,143,146,0
frame_s3_253.jpg,145,213,128,151,0
frame_s3_254.jpg,598,643,84,110,0
frame_s3_254.jpg,145,208,129,151,0
frame_s3_254.jpg,7,894,155,146,0
frame_s3_255.jpg,600,638,89,109,0
frame_s3_255.jpg,147,202,130,150,0
frame_s3_255.jpg,5,889,158,147,0
frame_s3_256.jpg,599,637,88,111,0
frame_s3_256.jpg,144,202,129,152,0
frame_s3_256.jpg,6,887,162,145,0
frame_s3_257.jpg,600,636,89,110,0
frame_s3_257.jpg,145,200,127,151,0
frame_s3_257.jpg,7,885,163,142,0
frame_s3_258.jpg,601,635,85,108,0
frame_s3_258.jpg,145,197,127,151,0
frame_s3_258.jpg,9,883,161,140,0
frame_s3_259.jpg,601,632,88,109,0
frame_s3_259.jpg,144,192,131,152,0
frame_s3_259.jpg,9,882,160,143,0
frame_s3_26.jpg,138,14,161,297,2
frame_s3_26.jpg,135,451,197,408,3
frame_s3_26.jpg,88,625,303,534,3
frame_s3_26.jpg,103,886,356,574,3
frame_s3_260.jpg,600,632,88,111,0
frame_s3_260.jpg,143,188,133,153,0
frame_s3_260.jpg,8,882,157,138,0
frame_s3_261.jpg,600,632,81,113,0
frame_s3_261.jpg,143,185,131,151,0
frame_s3_261.jpg,7,883,146,136,0
frame_s3_262.jpg,599,631,79,113,0
frame_s3_262.jpg,142,183,129,150,0
frame_s3_262.jpg,4,882,150,138,0
frame_s3_263.jpg,600,627,83,109,0
frame_s3_263.jpg,140,182,130,152,0
frame_s3_263.jpg,2,885,156,137,0
frame_s3_264.jpg,597,624,84,109,0
frame_s3_264.jpg,139,182,129,152,0
frame_s3_264.jpg,2,883,160,137,0
frame_s3_265.jpg,595,622,84,110,0
frame_s3_265.jpg,136,181,130,151,0
frame_s3_265.jpg,5,884,159,132,0
frame_s3_266.jpg,593,620,86,110,0
frame_s3_266.jpg,133,181,130,152,0
frame_s3_266.jpg,6,881,166,128,0
frame_s3_267.jpg,591,619,88,110,0
frame_s3_267.jpg,130,180,129,152,0
frame_s3_267.jpg,6,882,168,125,0
frame_s3_268.jpg,588,620,87,112,0
frame_s3_268.jpg,129,179,130,150,0
frame_s3_268.jpg,8,882,167,124,0
frame_s3_269.jpg,585,620,88,115,0
frame_s3_269.jpg,124,178,129,152,0
frame_s3_269.jpg,11,885,165,119,0
frame_s3_27.jpg,154,395,213,414,3
frame_s3_27.jpg,107,584,315,538,3
frame_s3_27.jpg,79,880,340,608,3
frame_s3_270.jpg,584,621,86,111,0
frame_s3_270.jpg,121,178,127,153,0
frame_s3_270.jpg,11,886,169,114,0
frame_s3_271.jpg,582,620,88,111,0
frame_s3_271.jpg,117,176,129,152,0
frame_s3_271.jpg,11,887,167,107,0
frame_s3_272.jpg,579,620,87,113,0
frame_s3_272.jpg,112,176,129,153,0
frame_s3_272.jpg,12,884,172,103,0
frame_s3_273.jpg,576,620,87,114,0
frame_s3_273.jpg,109,177,128,153,0
frame_s3_274.jpg,574,620,87,115,0
frame_s3_274.jpg,107,175,130,153,0
frame_s3_275.jpg,573,620,87,115,0
frame_s3_275.jpg,104,175,130,155,0
frame_s3_276.jpg,573,620,88,114,0
frame_s3_276.jpg,103,176,130,155,0
frame_s3_277.jpg,574,624,86,114,0
frame_s3_277.jpg,102,177,129,155,0
frame_s3_278.jpg,573,627,89,114,0
frame_s3_278.jpg,103,180,128,153,0
frame_s3_279.jpg,573,630,94,114,0
frame_s3_279.jpg,102,183,127,153,0
frame_s3_28.jpg,112,236,229,425,3
frame_s3_28.jpg,46,444,295,540,3
frame_s3_28.jpg,57,744,313,531,3
frame_s3_280.jpg,574,631,95,114,0
frame_s3_280.jpg,100,182,132,155,0
frame_s3_281.jpg,573,635,92,117,0
frame_s3_281.jpg,96,185,134,156,0
frame_s3_282.jpg,574,640,90,115,0
frame_s3_282.jpg,95,190,132,156,0
frame_s3_283.jpg,573,647,88,115,0
frame_s3_283.jpg,91,194,131,158,0
frame_s3_284.jpg,573,649,96,116,0
frame_s3_284.jpg,89,197,131,157,0
frame_s3_285.jpg,571,651,95,119,0
frame_s3_285.jpg,89,199,131,156,0
frame_s3_286.jpg,571,654,93,119,0
frame_s3_286.jpg,87,199,133,155,0
frame_s3_287.jpg,571,657,94,120,0
frame_s3_287.jpg,84,200,131,156,0
frame_s3_288.jpg,570,661,93,121,0
frame_s3_288.jpg,81,202,132,158,0
frame_s3_289.jpg,571,667,93,118,0
frame_s3_289.jpg,78,202,134,159,0
frame_s3_29.jpg,141,169,226,425,3
frame_s3_29.jpg,45,672,309,565,3
frame_s3_29.jpg,71,383,286,536,3
frame_s3_290.jpg,571,669,97,119,0
frame_s3_290.jpg,73,203,139,164,0
frame_s3_291.jpg,570,671,95,122,0
frame_s3_291.jpg,72,205,137,163,0
frame_s3_292.jpg,571,674,93,123,0
frame_s3_292.jpg,70,206,137,164,0
frame_s3_292.jpg,567,374,90,113,3
frame_s3_293.jpg,574,675,95,123,0
frame_s3_293.jpg,68,207,137,164,0
frame_s3_294.jpg,576,677,97,124,0
frame_s3_294.jpg,66,208,137,165,0
frame_s3_295.jpg,576,682,94,122,0
frame_s3_295.jpg,65,212,134,164,0
frame_s3_296.jpg,575,688,98,126,0
frame_s3_296.jpg,66,216,132,162,0
frame_s3_297.jpg,577,692,97,127,0
frame_s3_297.jpg,65,218,134,161,0
frame_s3_298.jpg,578,696,98,127,0
frame_s3_298.jpg,63,221,132,160,0
frame_s3_299.jpg,578,703,99,128,0
frame_s3_299.jpg,60,224,135,161,0
frame_s3_3.jpg,21,117,623,643,2
frame_s3_30.jpg,210,196,223,420,3
frame_s3_30.jpg,130,404,281,542,3
frame_s3_30.jpg,117,693,314,566,3
frame_s3_300.jpg,580,712,96,127,0
frame_s3_300.jpg,56,230,135,167,0
frame_s3_301.jpg,580,716,100,129,0
frame_s3_301.jpg,54,238,134,167,0
frame_s3_302.jpg,581,726,100,129,0
frame_s3_302.jpg,52,242,135,166,0
frame_s3_303.jpg,581,732,97,130,0
frame_s3_303.jpg,48,245,139,171,0
frame_s3_304.jpg,580,736,99,131,0
frame_s3_304.jpg,48,251,137,168,0
frame_s3_305.jpg,581,742,102,130,0
frame_s3_305.jpg,47,257,134,168,0
frame_s3_306.jpg,581,750,100,130,0
frame_s3_306.jpg,45,260,136,169,0
frame_s3_307.jpg,582,756,100,129,0
frame_s3_307.jpg,41,262,141,172,0
frame_s3_308.jpg,583,763,103,129,0
frame_s3_308.jpg,41,269,138,171,0
frame_s3_309.jpg,581,772,98,131,0
frame_s3_309.jpg,38,276,136,171,0
frame_s3_31.jpg,229,16,179,322,2
frame_s3_31.jpg,204,565,213,428,3
frame_s3_31.jpg,151,807,291,534,3
frame_s3_310.jpg,582,778,103,131,0
frame_s3_310.jpg,37,281,135,169,0
frame_s3_311.jpg,588,840,108,122,0
frame_s3_311.jpg,6,291,148,178,0
frame_s3_312.jpg,85,316,167,200,0
frame_s3_313.jpg,48,377,180,222,0
frame_s3_314.jpg,63,427,189,248,0
frame_s3_315.jpg,72,433,211,269,0
frame_s3_316.jpg,45,320,244,280,0
frame_s3_317.jpg,71,179,268,293,0
frame_s3_318.jpg,127,141,261,283,0
frame_s3_319.jpg,129,107,238,268,0
frame_s3_32.jpg,215,339,250,317,2
frame_s3_32.jpg,239,1022,242,479,3
frame_s3_320.jpg,200,224,205,242,0
frame_s3_321.jpg,182,368,172,207,0
frame_s3_322.jpg,119,443,161,181,0
frame_s3_323.jpg,599,1128,98,109,0
frame_s3_323.jpg,112,524,149,165,0
frame_s3_324.jpg,136,578,147,167,0
frame_s3_324.jpg,619,1166,90,92,0
frame_s3_325.jpg,544,1135,97,121,0
frame_s3_325.jpg,93,582,145,157,0
frame_s3_326.jpg,420,1059,92,112,0
frame_s3_326.jpg,498,467,130,217,0
frame_s3_326.jpg,9,570,134,116,0
frame_s3_327.jpg,13,583,120,131,0
frame_s3_327.jpg,419,1007,85,100,0
frame_s3_327.jpg,477,478,119,238,0
frame_s3_328.jpg,368,862,76,89,0
frame_s3_328.jpg,6,472,117,116,0
frame_s3_328.jpg,433,380,115,273,0
frame_s3_329.jpg,346,796,74,85,0
frame_s3_329.jpg,6,418,112,100,0
frame_s3_329.jpg,408,335,102,270,0
frame_s3_33.jpg,238,561,261,334,2
frame_s3_330.jpg,363,832,75,87,0
frame_s3_330.jpg,11,459,111,116,0
frame_s3_330.jpg,420,375,100,269,0
frame_s3_331.jpg,389,848,72,82,0
frame_s3_331.jpg,36,486,111,117,0
frame_s3_331.jpg,441,399,102,262,0
frame_s3_332.jpg,398,868,72,83,0
frame_s3_332.jpg,51,520,104,117,0
frame_s3_332.jpg,451,427,100,252,0
frame_s3_333.jpg,406,895,74,83,0
frame_s3_333.jpg,460,462,94,244,0
frame_s3_333.jpg,59,548,105,115,0
frame_s3_334.jpg,416,838,70,76,0
frame_s3_334.jpg,467,423,92,242,0
frame_s3_334.jpg,13,1018,113,109,0
frame_s3_334.jpg,86,501,102,112,0
frame_s3_335.jpg,82,479,98,108,0
frame_s3_335.jpg,12,978,103,107,0
frame_s3_335.jpg,450,402,93,228,0
frame_s3_335.jpg,399,800,57,69,0
frame_s3_336.jpg,373,781,66,74,0
frame_s3_336.jpg,428,392,89,228,0
frame_s3_336.jpg,69,463,98,103,0
frame_s3_336.jpg,8,951,97,97,0
frame_s3_337.jpg,400,788,61,70,0
frame_s3_337.jpg,447,422,84,223,0
frame_s3_337.jpg,110,488,91,100,0
frame_s3_337.jpg,37,953,93,102,0
frame_s3_338.jpg,410,812,51,66,0
frame_s3_338.jpg,455,453,82,211,0
frame_s3_338.jpg,123,522,89,98,0
frame_s3_338.jpg,52,972,95,98,0
frame_s3_339.jpg,49,987,93,97,0
frame_s3_339.jpg,443,479,81,207,0
frame_s3_339.jpg,119,547,87,95,0
frame_s3_339.jpg,396,832,59,68,0
frame_s3_34.jpg,298,709,291,341,2
frame_s3_340.jpg,437,469,81,199,0
frame_s3_340.jpg,40,967,93,97,0
frame_s3_340.jpg,111,533,86,96,0
frame_s3_340.jpg,387,811,51,62,0
frame_s3_341.jpg,393,479,75,194,0
frame_s3_341.jpg,338,807,61,66,0
frame_s3_341.jpg,12,956,86,88,0
frame_s3_341.jpg,77,532,85,92,0
frame_s3_342.jpg,331,510,70,185,0
frame_s3_342.jpg,276,825,55,62,0
frame_s3_342.jpg,26,555,80,93,0
frame_s3_343.jpg,274,590,69,182,0
frame_s3_343.jpg,217,897,52,59,0
frame_s3_343.jpg,3,630,84,63,0
frame_s3_344.jpg,219,601,69,172,0
frame_s3_344.jpg,173,892,42,55,0
frame_s3_345.jpg,179,594,68,163,0
frame_s3_345.jpg,397,338,394,319,2
frame_s3_345.jpg,136,877,41,52,0
frame_s3_346.jpg,160,557,65,156,0
frame_s3_346.jpg,119,828,45,48,0
frame_s3_346.jpg,359,349,365,357,2
frame_s3_347.jpg,118,529,65,159,0
frame_s3_347.jpg,82,791,41,50,0
frame_s3_347.jpg,312,341,345,405,2
frame_s3_348.jpg,120,510,58,155,0
frame_s3_348.jpg,81,766,41,47,0
frame_s3_348.jpg,304,330,341,414,2
frame_s3_349.jpg,346,207,368,369,2
frame_s3_349.jpg,150,410,73,168,0
frame_s3_349.jpg,115,673,36,52,0
frame_s3_35.jpg,343,901,336,329,2
frame_s3_35.jpg,216,126,195,295,2
frame_s3_350.jpg,3,243,76,68,0
frame_s3_350.jpg,259,201,76,176,0
frame_s3_350.jpg,221,484,39,56,0
frame_s3_351.jpg,16,548,68,76,0
frame_s3_351.jpg,343,120,77,177,0
frame_s3_351.jpg,54,170,80,87,0
frame_s3_351.jpg,295,430,39,55,0
frame_s3_352.jpg,68,486,81,94,0
frame_s3_352.jpg,110,43,97,98,0
frame_s3_352.jpg,442,0,67,211,0
frame_s3_352.jpg,392,348,51,57,0
frame_s3_353.jpg,64,730,177,181,1
frame_s3_354.jpg,26,764,217,227,1
frame_s3_355.jpg,44,705,220,230,1
frame_s3_356.jpg,46,697,222,230,1
frame_s3_357.jpg,45,695,221,232,1
frame_s3_358.jpg,46,689,226,232,1
frame_s3_359.jpg,46,686,221,231,1
frame_s3_36.jpg,286,267,197,315,2
frame_s3_36.jpg,10,506,48,41,4
frame_s3_360.jpg,13,642,231,248,1
frame_s3_361.jpg,430,489,154,158,2
frame_s3_361.jpg,449,367,108,147,2
frame_s3_362.jpg,427,502,160,154,2
frame_s3_362.jpg,437,374,116,155,2
frame_s3_363.jpg,435,374,115,153,2
frame_s3_363.jpg,423,497,85,71,2
frame_s3_363.jpg,416,578,83,84,2
frame_s3_364.jpg,434,375,114,151,2
frame_s3_364.jpg,426,500,80,69,2
frame_s3_364.jpg,418,581,86,81,2
frame_s3_365.jpg,430,375,115,154,2
frame_s3_365.jpg,420,581,87,74,2
frame_s3_366.jpg,431,376,115,152,2
frame_s3_367.jpg,429,378,111,152,2
frame_s3_368.jpg,426,379,111,155,2
frame_s3_369.jpg,414,501,167,159,2
frame_s3_369.jpg,423,379,113,159,2
frame_s3_37.jpg,330,293,205,330,2
frame_s3_37.jpg,57,723,34,37,0
frame_s3_37.jpg,36,553,50,43,4
frame_s3_370.jpg,420,378,115,160,2
frame_s3_371.jpg,422,377,115,158,2
frame_s3_372.jpg,423,378,114,156,2
frame_s3_372.jpg,410,499,166,165,2
frame_s3_373.jpg,410,499,165,165,2
frame_s3_373.jpg,422,377,113,157,2
frame_s3_374.jpg,421,377,113,154,2
frame_s3_374.jpg,409,495,91,74,2
frame_s3_374.jpg,407,585,86,78,2
frame_s3_375.jpg,416,375,117,158,2
frame_s3_375.jpg,402,575,91,74,2
frame_s3_375.jpg,475,665,1,1,2
frame_s3_376.jpg,406,501,166,163,2
frame_s3_376.jpg,416,375,117,156,2
frame_s3_377.jpg,416,376,115,155,2
frame_s3_377.jpg,403,496,90,78,2
frame_s3_377.jpg,400,585,90,83,2
frame_s3_378.jpg,414,378,116,154,2
frame_s3_378.jpg,401,582,89,73,2
frame_s3_378.jpg,405,502,84,70,2
frame_s3_379.jpg,412,377,115,154,2
frame_s3_379.jpg,400,503,86,72,2
frame_s3_379.jpg,399,588,86,74,2
frame_s3_38.jpg,360,328,199,330,2
frame_s3_38.jpg,40,625,53,44,4
frame_s3_380.jpg,363,503,139,185,2
frame_s3_381.jpg,321,512,148,190,2
frame_s3_381.jpg,311,777,100,95,2
frame_s3_381.jpg,316,683,98,85,2
frame_s3_382.jpg,320,511,149,191,2
frame_s3_383.jpg,317,510,149,193,2
frame_s3_383.jpg,310,680,98,92,2
frame_s3_383.jpg,310,780,100,93,2
frame_s3_384.jpg,317,511,148,192,2
frame_s3_384.jpg,306,677,100,95,2
frame_s3_384.jpg,307,780,104,100,2
frame_s3_385.jpg,317,510,149,193,2
frame_s3_386.jpg,316,512,149,194,2
frame_s3_386.jpg,312,679,104,88,2
frame_s3_386.jpg,310,783,104,96,2
frame_s3_387.jpg,317,513,149,193,2
frame_s3_388.jpg,319,514,150,193,2
frame_s3_388.jpg,307,781,105,100,2
frame_s3_388.jpg,311,685,97,89,2
frame_s3_389.jpg,322,514,150,190,2
frame_s3_389.jpg,311,679,107,95,2
frame_s3_389.jpg,312,789,104,100,2
frame_s3_39.jpg,348,290,227,343,2
frame_s3_390.jpg,322,512,153,192,2
frame_s3_391.jpg,324,514,154,192,2
frame_s3_391.jpg,318,799,87,135,2
frame_s3_392.jpg,325,510,158,191,2
frame_s3_392.jpg,316,684,104,94,2
frame_s3_392.jpg,314,789,104,100,2
frame_s3_393.jpg,325,512,153,196,2
frame_s3_393.jpg,318,784,106,99,2
frame_s3_393.jpg,322,680,98,88,2
frame_s3_394.jpg,322,508,153,202,2
frame_s3_395.jpg,324,504,154,198,2
frame_s3_396.jpg,324,502,157,197,2
frame_s3_396.jpg,312,776,117,108,2
frame_s3_397.jpg,324,502,157,193,2
frame_s3_397.jpg,314,779,105,101,2
frame_s3_397.jpg,317,673,106,91,2
frame_s3_398.jpg,325,500,158,192,2
frame_s3_399.jpg,326,500,157,191,2
frame_s3_399.jpg,310,775,113,103,2
frame_s3_399.jpg,315,678,98,98,2
frame_s3_4.jpg,256,1034,145,216,3
frame_s3_4.jpg,352,374,225,261,2
frame_s3_4.jpg,285,810,93,113,2
frame_s3_4.jpg,257,930,98,201,3
frame_s3_40.jpg,254,419,248,440,2
frame_s3_400.jpg,324,497,160,194,2
frame_s3_401.jpg,325,496,160,192,2
frame_s3_402.jpg,322,498,158,193,2
frame_s3_403.jpg,322,497,158,193,2
frame_s3_403.jpg,309,776,113,108,2
frame_s3_404.jpg,319,497,159,195,2
frame_s3_404.jpg,311,788,96,153,2
frame_s3_405.jpg,319,496,161,196,2
frame_s3_405.jpg,312,790,95,140,2
frame_s3_406.jpg,318,498,159,197,2
frame_s3_406.jpg,312,679,104,95,2
frame_s3_406.jpg,310,783,109,107,2
frame_s3_407.jpg,320,498,160,195,2
frame_s3_407.jpg,314,794,95,140,2
frame_s3_408.jpg,319,499,159,199,2
frame_s3_408.jpg,314,793,95,137,2
frame_s3_409.jpg,317,497,162,204,2
frame_s3_409.jpg,309,674,109,96,2
frame_s3_409.jpg,306,783,112,105,2
frame_s3_41.jpg,246,422,261,455,2
frame_s3_410.jpg,320,497,161,204,2
frame_s3_410.jpg,315,795,97,132,2
frame_s3_411.jpg,320,495,162,208,2
frame_s3_411.jpg,315,796,95,131,2
frame_s3_412.jpg,325,494,162,200,2
frame_s3_412.jpg,315,673,115,98,2
frame_s3_412.jpg,311,787,109,108,2
frame_s3_413.jpg,326,495,164,201,2
frame_s3_413.jpg,318,798,91,134,2
frame_s3_414.jpg,324,497,164,206,2
frame_s3_414.jpg,314,675,116,102,2
frame_s3_414.jpg,312,790,110,111,2
frame_s3_415.jpg,327,498,163,203,2
frame_s3_415.jpg,316,681,109,99,2
frame_s3_415.jpg,312,789,114,113,2
frame_s3_416.jpg,329,500,164,203,2
frame_s3_416.jpg,323,805,99,136,2
frame_s3_416.jpg,316,678,112,97,2
frame_s3_417.jpg,329,499,167,203,2
frame_s3_417.jpg,323,806,102,143,2
frame_s3_417.jpg,313,683,112,104,2
frame_s3_418.jpg,331,502,166,203,2
frame_s3_418.jpg,317,795,115,109,2
frame_s3_418.jpg,325,689,108,94,2
frame_s3_419.jpg,330,502,167,205,2
frame_s3_419.jpg,319,799,114,110,2
frame_s3_42.jpg,217,466,288,478,2
frame_s3_420.jpg,331,503,172,209,2
frame_s3_420.jpg,312,800,120,122,2
frame_s3_420.jpg,317,693,109,104,2
frame_s3_421.jpg,331,505,172,207,2
frame_s3_421.jpg,319,694,116,101,2
frame_s3_421.jpg,315,808,109,116,2
frame_s3_422.jpg,330,508,166,210,2
frame_s3_422.jpg,326,820,94,123,2
frame_s3_423.jpg,328,510,166,211,2
frame_s3_423.jpg,325,822,101,131,2
frame_s3_423.jpg,319,698,114,101,2
frame_s3_424.jpg,326,509,172,215,2
frame_s3_424.jpg,324,825,102,134,2
frame_s3_424.jpg,318,701,116,101,2
frame_s3_425.jpg,326,510,170,215,2
frame_s3_425.jpg,317,815,117,109,2
frame_s3_426.jpg,325,512,175,214,2
frame_s3_426.jpg,312,706,119,103,2
frame_s3_426.jpg,310,818,116,112,2
frame_s3_427.jpg,321,514,172,213,2
frame_s3_427.jpg,313,712,110,102,2
frame_s3_427.jpg,311,821,113,111,2
frame_s3_428.jpg,321,515,176,205,2
frame_s3_428.jpg,316,833,97,134,2
frame_s3_429.jpg,317,520,171,212,2
frame_s3_429.jpg,309,835,96,138,2
frame_s3_429.jpg,308,709,120,102,2
frame_s3_43.jpg,180,425,323,518,2
frame_s3_43.jpg,145,693,234,348,2
frame_s3_430.jpg,313,517,177,213,2
frame_s3_430.jpg,306,838,96,150,2
frame_s3_431.jpg,327,542,202,240,2
frame_s3_431.jpg,315,910,110,138,2
frame_s3_431.jpg,314,769,130,116,2
frame_s3_432.jpg,300,547,212,257,2
frame_s3_432.jpg,301,933,118,192,2
